2005+AC0-10+AC0-19,151,1135,1139,1114.1,1121.05,71571,0,0,0
2005+AC0-10+AC0-20,152,1134.85,1138.8,1077,1092.35,95492,0,0,0
2005+AC0-10+AC0-21,153,1120,1120,1068,1076.85,87884,0,0,0
2005+AC0-10+AC0-24,154,1098,1098,1035.2,1042.15,67875,0,0,0
2005+AC0-10+AC0-25,155,1043,1059,1036,1049.8,112884,0,0,0
2005+AC0-10+AC0-26,156,1042.25,1060,1028,1032.7,67162,0,0,0
2005+AC0-10+AC0-27,157,1040,1047,985.1,999.15,252580,0,0,0
2005+AC0-10+AC0-28,158,992,997,970.55,989,82155,0,0,0
2005+AC0-10+AC0-31,159,985.25,1016,972,1006.75,237650,0,0,0
2005+AC0-11+AC0-01,160,1029,1049.45,1007,1022.4,10885,0,0,0
2005+AC0-11+AC0-02,161,1020,1100,1008.25,1094.8,158598,0,0,0
2005+AC0-11+AC0-07,162,1080,1127,1066.05,1102.65,357598,0,0,0
2005+AC0-11+AC0-08,163,1110,1128.9,1094,1117.5,301240,0,0,0
2005+AC0-11+AC0-09,164,1117,1125,1094,1105.65,169168,0,0,0
2005+AC0-11+AC0-10,165,1105,1121,1090.2,1095.2,48310,0,0,0
2005+AC0-11+AC0-11,166,1109.9,1132,1105.15,1119.75,159038,0,0,0
2005+AC0-11+AC0-14,167,1127,1165,1120,1153.8,182453,0,0,0
2005+AC0-11+AC0-16,168,1160,1169,1131.05,1157.7,128825,0,0,0
2005+AC0-11+AC0-17,169,1131,1157.5,1131,1145.15,70165,0,0,0
2005+AC0-11+AC0-18,170,1150,1190,1150,1175.5,194538,0,0,0
2005+AC0-11+AC0-21,171,1156,1205,1156,1184.7,75599,0,0,0
2005+AC0-11+AC0-22,172,1171,1185,1145,1150.3,76040,0,0,0
2005+AC0-11+AC0-23,173,1146,1172.4,1145,1166.6,50920,0,0,0
2005+AC0-11+AC0-24,174,1171,1187,1167.25,1178.65,70308,0,0,0
2005+AC0-11+AC0-25,175,1178.1,1210.55,1175,1200.1,209173,0,0,0
2005+AC0-11+AC0-26,176,1199.95,1242.25,1194.1,1217.35,71443,0,0,0
2005+AC0-11+AC0-28,177,1230,1246.9,1212,1225.35,241580,0,0,0
2005+AC0-11+AC0-29,178,1219.65,1227.9,1198,1203.3,88342,0,0,0
2005+AC0-11+AC0-30,179,1202,1223,1189.05,1199.85,168871,0,0,0
2005+AC0-12+AC0-01,180,1203,1220,1190,1209.75,202688,0,0,0
2005+AC0-12+AC0-02,181,1220,1275,1215,1245.75,399136,0,0,0
2005+AC0-12+AC0-05,182,1257.8,1276,1248.1,1252.3,230014,0,0,0
